county_fips,county_state_name,self_employed,marriage_divorce_rate,living_alone,living_alone_65over,living_grandchildren,carpool_drive_alone
20013,"Brown County, Kansas",0.154904572,3.556473829,0.336244541,0.161572052,0.032312353,0.106651376
20015,"Butler County, Kansas",0.084903275,5.658221024,0.232108239,0.111268174,0.032484807,0.097187197
20017,"Chase County, Kansas",0.14922813,6.266304348,0.305164319,0.185915493,0.035265989,0.08652793
20019,"Chautauqua County, Kansas",0.107169811,3.967391304,0.283446712,0.166288738,0.017660044,0.108632396
20021,"Cherokee County, Kansas",0.070944782,4.089258699,0.291517324,0.138988451,0.031561997,0.096145933
20023,"Cheyenne County, Kansas",0.225856698,3.951492537,0.474730737,0.246893123,0.006228766,0.06122449
20025,"Clark County, Kansas",0.198731501,2.641693811,0.329615861,0.142503098,0.011783189,0.096681097
20027,"Clay County, Kansas",0.175013179,4.11335578,0.326610644,0.148459384,0.009615385,0.125649351
20029,"Cloud County, Kansas",0.178055823,3.669346734,0.366603209,0.16562415,0.014941691,0.062679701
20031,"Coffey County, Kansas",0.095430447,3.980104712,0.264747389,0.140841095,0.022535727,0.107264297
20033,"Comanche County, Kansas",0.208428246,4.36627907,0.444981862,0.252720677,0,0.030955585
20035,"Cowley County, Kansas",0.109670661,3.208578431,0.32946299,0.158276679,0.030849549,0.143643644
20037,"Crawford County, Kansas",0.086836312,3.617767537,0.316715171,0.126281159,0.03185171,0.092952688
20039,"Decatur County, Kansas",0.243883792,3.720116618,0.405589124,0.236404834,0,0.094117647
20041,"Dickinson County, Kansas",0.1421646,4.214570858,0.325446033,0.150955333,0.03092954,0.121184919
20043,"Doniphan County, Kansas",0.10454179,4.433652531,0.278244973,0.135283364,0.034901701,0.058726493
20045,"Douglas County, Kansas",0.068514887,5.097952341,0.312347546,0.089809495,0.015260648,0.1186298
20047,"Edwards County, Kansas",0.21192053,3.296610169,0.361632653,0.194285714,0.024638457,0.111545988
20049,"Elk County, Kansas",0.128795812,3.533536585,0.317120623,0.179961089,0.033234421,0.166439291
20051,"Ellis County, Kansas",0.110174053,5.89184953,0.319535039,0.12978759,0.017548371,0.102427746
20053,"Ellsworth County, Kansas",0.139120546,4.431888545,0.321475054,0.188286334,0.020199675,0.070539419
20055,"Finney County, Kansas",0.075647336,5.797280593,0.247830428,0.095000384,0.040723756,0.172871805
20057,"Ford County, Kansas",0.093271191,3.994047619,0.249571771,0.105173004,0.036684557,0.179442382
20059,"Franklin County, Kansas",0.088807507,5.491375498,0.245949926,0.097790869,0.02508382,0.108151093
20061,"Geary County, Kansas",0.063118905,6.011266511,0.243265246,0.066533452,0.031796399,0.143390268
20063,"Gove County, Kansas",0.205088666,5.459016393,0.363790186,0.175972927,0.018824872,0.07523511
20065,"Graham County, Kansas",0.210076857,5.552380952,0.356666667,0.21,0.01784652,0.037037037
20067,"Grant County, Kansas",0.070262794,9.889830508,0.239256198,0.069008264,0.061011181,0.136471385
20069,"Gray County, Kansas",0.1855635,9.28807947,0.215676728,0.132911392,0.012484395,0.10864094
20071,"Greeley County, Kansas",0.206751055,10.87931034,0.278481013,0.121157324,0,0.14254386
20073,"Greenwood County, Kansas",0.109084532,2.861988304,0.351780186,0.190789474,0.01246639,0.124434389
20075,"Hamilton County, Kansas",0.176170213,6.975609756,0.343575419,0.156424581,0.033424284,0.237974684
20077,"Harper County, Kansas",0.126962142,3.3171875,0.331198536,0.163311985,0.028471819,0.104347826
20079,"Harvey County, Kansas",0.07976155,4.213913043,0.276460818,0.165181942,0.02480517,0.088388215
20081,"Haskell County, Kansas",0.223633352,8.375586854,0.247415066,0.120384047,0.027497709,0.151624549
20083,"Hodgeman County, Kansas",0.218457944,7.100840336,0.354929577,0.228169014,0.023215821,0.053672316
20085,"Jackson County, Kansas",0.12262387,5.367111111,0.283481281,0.131802393,0.028876486,0.166807254
20087,"Jefferson County, Kansas",0.088857546,5.286060606,0.247266266,0.138190268,0.019203708,0.13065397
20089,"Jewell County, Kansas",0.236822002,6.790909091,0.320813772,0.22143975,0.01987084,0.135470527
20091,"Johnson County, Kansas",0.099011554,5.835297559,0.265594487,0.09720512,0.017634492,0.076918692
20093,"Kearny County, Kansas",0.19858574,5.621262458,0.173816568,0.084319527,0.078229772,0.13618369
20095,"Kingman County, Kansas",0.190112994,5.874193548,0.298646907,0.175257732,0.006998765,0.103295957
20097,"Kiowa County, Kansas",0.228548516,7.44,0.333333333,0.142394822,0.017711172,0.068743287
20099,"Labette County, Kansas",0.107236269,3.957563655,0.335972851,0.175590749,0.022752674,0.176687989
20101,"Lane County, Kansas",0.2675,6.591666667,0.345238095,0.154761905,0.032738095,0.121265378
20103,"Leavenworth County, Kansas",0.07982902,4.135889754,0.257510436,0.100663793,0.041926168,0.09866985
20105,"Lincoln County, Kansas",0.23902439,4.992217899,0.394112837,0.208503679,0.010219724,0.124763705
20107,"Linn County, Kansas",0.137300843,4.830753354,0.278768629,0.145125825,0.015726179,0.132593278
20109,"Logan County, Kansas",0.167247387,6.068807339,0.302729529,0.071960298,0.043377675,0.076350093
20111,"Lyon County, Kansas",0.068629179,4.572226359,0.317023368,0.088104061,0.02964991,0.155270655
20113,"Mcpherson County, Kansas",0.097202708,5.9927905,0.273228995,0.11738056,0.010550933,0.08133365
20115,"Marion County, Kansas",0.13694043,4.125838926,0.325322263,0.183307844,0.017508953,0.140251125
20117,"Marshall County, Kansas",0.166027065,6.589779006,0.324344202,0.175533219,0.021428571,0.151424695
20119,"Meade County, Kansas",0.165260546,4.914600551,0.310861423,0.157303371,0.036717063,0.167525773
20121,"Miami County, Kansas",0.098164172,4.412621359,0.227585165,0.101971448,0.029837749,0.087919364
20123,"Mitchell County, Kansas",0.129390018,5.174157303,0.27607362,0.107566462,0.001362398,0.073446328
20125,"Montgomery County, Kansas",0.119098008,3.687880633,0.34403091,0.160936761,0.032604819,0.129841986
20127,"Morris County, Kansas",0.156631098,5.651612903,0.325611888,0.188374126,0.007395234,0.092067989
20129,"Morton County, Kansas",0.144067797,4.244897959,0.366347178,0.179978701,0.055489965,0.042296073
20131,"Nemaha County, Kansas",0.154761905,7.855400697,0.29427998,0.116909182,0.00456249,0.07648591
20133,"Neosho County, Kansas",0.096605375,3.140706127,0.31013372,0.160463992,0.045477983,0.214804897
20135,"Ness County, Kansas",0.186488388,8.43258427,0.266608392,0.125,0.011091652,0.144899905
20137,"Norton County, Kansas",0.08186864,2.574636724,0.35778841,0.176501861,0.003596127,0.110881543
20139,"Osage County, Kansas",0.092182497,3.21256495,0.299363057,0.14888535,0.017635985,0.139961892
20141,"Osborne County, Kansas",0.192034915,3.730769231,0.356608479,0.184538653,0.004297379,0.112526539
20143,"Ottawa County, Kansas",0.116191131,5.618181818,0.233361415,0.125947767,0.01981789,0.085251492
20145,"Pawnee County, Kansas",0.186550976,2.758996728,0.442404007,0.196994992,0.014238042,0.151438667
20147,"Phillips County, Kansas",0.163362069,3.119878604,0.389776358,0.172980374,0.007647599,0.11009667
20149,"Pottawatomie County, Kansas",0.096066688,7.77442623,0.234150652,0.130881378,0.022861407,0.132571544
20151,"Pratt County, Kansas",0.086621527,2.877284595,0.332402235,0.160893855,0.019433962,0.06486019
20153,"Rawlins County, Kansas",0.197172619,4.193220339,0.351072961,0.133905579,0.06268307,0.169213974
20155,"Reno County, Kansas",0.083991826,3.341353383,0.339229638,0.176769885,0.017787374,0.101796915
20157,"Republic County, Kansas",0.220508167,5.891304348,0.387382947,0.183834401,0.014954486,0.121660034
20159,"Rice County, Kansas",0.111440292,5.395989975,0.322083444,0.147488706,0.028561228,0.129117647
20161,"Riley County, Kansas",0.080172978,5.342475225,0.320754717,0.067139922,0.012942663,0.147199158
20163,"Rooks County, Kansas",0.135606983,5.930288462,0.328631876,0.185707569,0.03967043,0.079076621
20165,"Rush County, Kansas",0.190283401,3.322033898,0.430059524,0.185267857,0.016751269,0.073977372
20167,"Russell County, Kansas",0.13600996,3.34962406,0.389649416,0.191318865,0.009874327,0.150830848
20169,"Saline County, Kansas",0.091323375,3.543784847,0.35942392,0.127336971,0.025310396,0.127762303
20171,"Scott County, Kansas",0.144732045,13.14594595,0.306112926,0.040130658,0.007894737,0.118035883
20173,"Sedgwick County, Kansas",0.078735486,3.944902608,0.308393214,0.11590982,0.033085252,0.113620192
20175,"Seward County, Kansas",0.074087898,4.417892157,0.285249611,0.105359921,0.048052876,0.2278529
20177,"Shawnee County, Kansas",0.079184532,3.549906504,0.330537409,0.139124123,0.025851067,0.11240585
20179,"Sheridan County, Kansas",0.32479883,2.606413994,0.407333994,0.153617443,0.013645224,0.108552632
20181,"Sherman County, Kansas",0.181788405,4.135338346,0.350453172,0.113077255,0.012587413,0.087784487
20183,"Smith County, Kansas",0.142363112,4.8252149,0.346153846,0.201282051,0.012601626,0.089992801
20185,"Stafford County, Kansas",0.211060375,6.46,0.276397516,0.138509317,0.022984028,0.13436867
20187,"Stanton County, Kansas",0.181086519,5.551282051,0.32545045,0.114864865,0.009693053,0.052567237
20189,"Stevens County, Kansas",0.1406639,4.384146341,0.211078717,0.099708455,0.053992147,0.147012163
20191,"Sumner County, Kansas",0.084990958,4.616901408,0.321376852,0.166202518,0.028399006,0.095776398
20193,"Thomas County, Kansas",0.108140655,8.293706294,0.292106104,0.124001278,0.017897092,0.084963504
20195,"Trego County, Kansas",0.257651246,11.06338028,0.28440367,0.097094801,0.007866273,0.140035907
20197,"Wabaunsee County, Kansas",0.159538975,4.496413199,0.299610895,0.176653696,0.033460588,0.143752612
20199,"Wallace County, Kansas",0.240896359,5.536,0.351432881,0.173453997,0.025026069,0.106666667
20201,"Washington County, Kansas",0.188076923,6.059382423,0.366467577,0.183447099,0.017420624,0.111164122
20203,"Wichita County, Kansas",0.230605739,11.15957447,0.226136364,0.075,0.074794316,0.175438596
20205,"Wilson County, Kansas",0.124261874,3.598196393,0.298969072,0.157502864,0.040394973,0.111693922
20207,"Woodson County, Kansas",0.210526316,3.56284153,0.328936521,0.159109646,0.034132841,0.088092933
20209,"Wyandotte County, Kansas",0.062018068,3.67116468,0.30325381,0.114960347,0.042711628,0.157076363
21001,"Adair County, Kentucky",0.121533546,3.71042654,0.301631633,0.168602087,0.040387584,0.117244915
21003,"Allen County, Kentucky",0.115073116,3.41703854,0.247057318,0.102865916,0.04502915,0.128063011
21005,"Anderson County, Kentucky",0.08033419,3.73722896,0.244335512,0.119172113,0.036525435,0.089301701
21007,"Ballard County, Kentucky",0.105603448,3.514933059,0.284555593,0.121662724,0.024975799,0.051635112
21009,"Barren County, Kentucky",0.107421666,3.196819788,0.271600728,0.118860846,0.040074291,0.148641154
21011,"Bath County, Kentucky",0.098107775,5.043802423,0.241535921,0.105284889,0.066346404,0.129160063
21013,"Bell County, Kentucky",0.069693624,3.447478195,0.300549915,0.129758883,0.0473906,0.218103785
21015,"Boone County, Kentucky",0.06090989,4.468502715,0.238126928,0.091394922,0.030308968,0.092518581
21017,"Bourbon County, Kentucky",0.123103979,2.978481527,0.303582497,0.12396182,0.03025813,0.10645253
21019,"Boyd County, Kentucky",0.07693917,2.888512473,0.302217666,0.132358496,0.0449207,0.10415999
21021,"Boyle County, Kentucky",0.081858929,2.981937173,0.299253155,0.138810198,0.040639148,0.113006617
21023,"Bracken County, Kentucky",0.103076093,4.738853503,0.241236456,0.137667304,0.052890064,0.176725696
21025,"Breathitt County, Kentucky",0.05446958,4.402225755,0.328088262,0.144691626,0.047144457,0.174950298
21027,"Breckinridge County, Kentucky",0.062283737,3.24815247,0.287059136,0.145849907,0.038156288,0.142810564
21029,"Bullitt County, Kentucky",0.062311436,4.396928804,0.207319428,0.088451139,0.038395792,0.111121149
21031,"Butler County, Kentucky",0.135673015,3.432449903,0.234836703,0.111086425,0.034733542,0.165326902
21033,"Caldwell County, Kentucky",0.091277144,3.491957105,0.287636505,0.156981279,0.018316832,0.139092576
21035,"Calloway County, Kentucky",0.085576259,3.522877478,0.31550152,0.132725431,0.030963303,0.100862838
21037,"Campbell County, Kentucky",0.069790879,4.102720348,0.327318788,0.130234722,0.03536491,0.109725686
21039,"Carlisle County, Kentucky",0.059988993,3.509632224,0.247244094,0.169028871,0.053027823,0.094352159
21041,"Carroll County, Kentucky",0.079786049,2.679324895,0.27358257,0.150037138,0.083203974,0.140545145
21043,"Carter County, Kentucky",0.065380843,4.410127561,0.285027613,0.1523829,0.045259647,0.177069693
21045,"Casey County, Kentucky",0.127504554,3.307936508,0.29042959,0.1184276,0.062111188,0.173317013
21047,"Christian County, Kentucky",0.101567372,3.291161412,0.29677369,0.095500352,0.037697892,0.12346542
21049,"Clark County, Kentucky",0.076749301,3.224529526,0.293456171,0.126608861,0.047673726,0.081446976
21051,"Clay County, Kentucky",0.065946469,3.5807393,0.252742616,0.121518987,0.080778257,0.22614841
21053,"Clinton County, Kentucky",0.138814736,2.762528913,0.333605664,0.146514161,0.024888742,0.099838449
21055,"Crittenden County, Kentucky",0.091822095,2.971428571,0.33304721,0.185407725,0.034470931,0.228973843
21057,"Cumberland County, Kentucky",0.158407454,2.810366625,0.39976181,0.18697896,0.044505909,0.135284373
21059,"Daviess County, Kentucky",0.073140931,3.595446585,0.284784637,0.132581897,0.02936759,0.098041198
21061,"Edmonson County, Kentucky",0.089274381,4.107169254,0.25,0.131512605,0.031566265,0.142736724
21063,"Elliott County, Kentucky",0.20329087,2.708775313,0.274414494,0.129916041,0.049718196,0.233110616
21065,"Estill County, Kentucky",0.047144341,3.434809732,0.275783972,0.130313589,0.063098956,0.192886061
21067,"Fayette County, Kentucky",0.088338222,3.688242393,0.337580086,0.108328925,0.022111208,0.109606952
21069,"Fleming County, Kentucky",0.118697305,3.511061947,0.245345398,0.150513311,0.044104991,0.121058201
21071,"Floyd County, Kentucky",0.063116721,3.582461037,0.2511553,0.121621622,0.044725811,0.109600771
21073,"Franklin County, Kentucky",0.075784536,3.055788006,0.326608433,0.138119097,0.036921941,0.133516484
21075,"Fulton County, Kentucky",0.085154827,3.225255973,0.327165685,0.145920942,0.034008683,0.145051195
21077,"Gallatin County, Kentucky",0.042385787,3.841772152,0.255469755,0.102316602,0.067145829,0.124547648
21079,"Garrard County, Kentucky",0.104452767,4.742840444,0.230425401,0.098951911,0.046497319,0.117636715
21081,"Grant County, Kentucky",0.059844351,3.755141638,0.247211896,0.076645528,0.047413793,0.104766088
21083,"Graves County, Kentucky",0.107214885,4.307426138,0.290058725,0.136115772,0.029978962,0.075167257
21085,"Grayson County, Kentucky",0.072187236,3.005299252,0.313446677,0.170221535,0.040702996,0.14784786
21087,"Green County, Kentucky",0.084148728,3.214677641,0.255057968,0.134348716,0.033086752,0.144109056
21089,"Greenup County, Kentucky",0.07073721,3.878569655,0.287125294,0.168807846,0.038061696,0.105020447
21091,"Hancock County, Kentucky",0.052101686,4.659064994,0.231679169,0.064339296,0.056533333,0.090779332
21093,"Hardin County, Kentucky",0.068619583,3.818613652,0.280078803,0.113349594,0.04423647,0.122348485
21095,"Harlan County, Kentucky",0.05024789,3.750856751,0.281386931,0.12030863,0.065136586,0.234038604
21097,"Harrison County, Kentucky",0.091996211,4.681386249,0.267453024,0.160471815,0.041505953,0.094632149
21099,"Hart County, Kentucky",0.129118094,3.041767068,0.286150854,0.139602723,0.030630327,0.174320988
21101,"Henderson County, Kentucky",0.077750038,4.607301662,0.297566311,0.134208368,0.039473223,0.130184986
21103,"Henry County, Kentucky",0.105202479,3.576325656,0.270400532,0.112015955,0.062740726,0.181571816
21105,"Hickman County, Kentucky",0.142700929,3.623762376,0.268352869,0.146206046,0.018464529,0.087490407
21107,"Hopkins County, Kentucky",0.061757063,3.36771137,0.278004906,0.119814663,0.050460637,0.061307731
21109,"Jackson County, Kentucky",0.040037028,3.418181818,0.254365541,0.151338766,0.031340058,0.202702703
21111,"Jefferson County, Kentucky",0.078502767,3.410470972,0.340975701,0.130307355,0.027780884,0.104034553
21113,"Jessamine County, Kentucky",0.113418978,4.724616355,0.23152044,0.1123578,0.05275571,0.138718545
21115,"Johnson County, Kentucky",0.077786479,3.718830929,0.228263417,0.089992969,0.036192938,0.114462879
21117,"Kenton County, Kentucky",0.061416364,3.835781278,0.290335991,0.103068906,0.031901484,0.098813466
21119,"Knott County, Kentucky",0.068499644,3.194739787,0.264964947,0.147761999,0.051797618,0.089894419
21121,"Knox County, Kentucky",0.077540397,3.152997738,0.300650102,0.152106154,0.050260247,0.119939618
21123,"Larue County, Kentucky",0.071991349,4.574291638,0.265124853,0.120328473,0.029199372,0.072656388
21125,"Laurel County, Kentucky",0.090947628,4.380268199,0.219945355,0.107197746,0.049481163,0.148235179
21127,"Lawrence County, Kentucky",0.06650676,3.809443508,0.286313582,0.119734312,0.054362813,0.095473465
21129,"Lee County, Kentucky",0.108486439,2.318737271,0.339021615,0.135760334,0.031837916,0.150059312
21131,"Leslie County, Kentucky",0.050538278,3.665129151,0.315846403,0.185505679,0.037730331,0.147395641
21133,"Letcher County, Kentucky",0.086135356,3.634543179,0.299346405,0.135115865,0.050420757,0.157779109
21135,"Lewis County, Kentucky",0.157640232,3.79985444,0.301030061,0.179945344,0.064817029,0.14717477
21137,"Lincoln County, Kentucky",0.124987329,4.160981219,0.256190673,0.152806438,0.047228061,0.10137656
21139,"Livingston County, Kentucky",0.105029971,4.493909192,0.28357365,0.13740458,0.03030303,0.149494949
21141,"Logan County, Kentucky",0.111520343,4.103297443,0.250967742,0.122672811,0.034884402,0.110313995
21143,"Lyon County, Kentucky",0.080978088,3.359389039,0.332920409,0.211210901,0.024277272,0.045087977
21145,"Mccracken County, Kentucky",0.079895875,3.650517148,0.309592593,0.151407407,0.024635392,0.076496988
21147,"Mccreary County, Kentucky",0.090350338,2.894736842,0.313974592,0.130671506,0.022184937,0.1618246
21149,"Mclean County, Kentucky",0.094608879,7.164341085,0.253532835,0.114713217,0.022580645,0.090029042
21151,"Madison County, Kentucky",0.081398434,3.71635004,0.27063738,0.100254509,0.030500243,0.125308481
21153,"Magoffin County, Kentucky",0.062688569,3.003526093,0.322793149,0.138339921,0.05298895,0.144697295
21155,"Marion County, Kentucky",0.112913609,2.762141491,0.334475488,0.148655772,0.040538295,0.090808766
21157,"Marshall County, Kentucky",0.099992827,4.126478873,0.258193568,0.120172334,0.016423529,0.141533664
21159,"Martin County, Kentucky",0.054419525,4.376076555,0.268370607,0.132055378,0.042731575,0.112316034
21161,"Mason County, Kentucky",0.100123779,4.11430356,0.299327857,0.137117252,0.036229885,0.043396522
21163,"Meade County, Kentucky",0.107962617,3.864054616,0.223138147,0.097972333,0.066859548,0.120610274
21165,"Menifee County, Kentucky",0.119201995,3.366998578,0.270557029,0.152519894,0.027502478,0.09273183
21167,"Mercer County, Kentucky",0.069697876,4.48664825,0.3384734,0.147593347,0.033079057,0.131171702
21169,"Metcalfe County, Kentucky",0.097628367,4.345173042,0.256971154,0.119471154,0.038786598,0.146406389
21171,"Monroe County, Kentucky",0.152068127,3.88071066,0.299515845,0.191241197,0.046313138,0.149765991
21173,"Montgomery County, Kentucky",0.044618294,3.189650188,0.239514246,0.121345166,0.043762922,0.085566382
21175,"Morgan County, Kentucky",0.125486604,2.940251572,0.250160772,0.143837085,0.033786749,0.144293318
21177,"Muhlenberg County, Kentucky",0.106498483,4.337452471,0.247742044,0.131847725,0.03255513,0.095306376
21179,"Nelson County, Kentucky",0.087995727,3.926321928,0.260443192,0.103808853,0.032506679,0.092390151
21181,"Nicholas County, Kentucky",0.120242506,3.711943794,0.257842387,0.11400153,0.090032154,0.141242938
21183,"Ohio County, Kentucky",0.0851,3.755629384,0.233049441,0.112708771,0.030863781,0.121890547
21185,"Oldham County, Kentucky",0.106223864,6.240047068,0.152838033,0.063268257,0.017733967,0.103790723
21187,"Owen County, Kentucky",0.124192246,4.085526316,0.282199711,0.16642547,0.045741758,0.140837412
21189,"Owsley County, Kentucky",0.094717668,3.127272727,0.349240781,0.193781634,0.058114812,0.158579882
21191,"Pendleton County, Kentucky",0.0527811,3.46573681,0.269639469,0.118785579,0.061829722,0.115584416
21193,"Perry County, Kentucky",0.062252573,3.778399161,0.245323167,0.100097526,0.034321112,0.271746743
21195,"Pike County, Kentucky",0.057074664,4.207012246,0.298744106,0.114866274,0.032309669,0.112669798
21197,"Powell County, Kentucky",0.077607616,3.669398907,0.288535852,0.123014169,0.069327731,0.075092025
21199,"Pulaski County, Kentucky",0.090399002,3.374068931,0.278985648,0.134650539,0.042503204,0.10119571
21201,"Robertson County, Kentucky",0.122596154,2.153203343,0.220828105,0.101631117,0.041105599,0.069252078
21203,"Rockcastle County, Kentucky",0.077481042,3.809148265,0.279153605,0.140752351,0.081350147,0.117709438
21205,"Rowan County, Kentucky",0.053787047,3.856167501,0.294459339,0.115951743,0.057291667,0.133075097
21207,"Russell County, Kentucky",0.107094686,2.590347924,0.293706294,0.14471243,0.036433701,0.099585723
21209,"Scott County, Kentucky",0.074026195,4.685160805,0.219136231,0.088598806,0.036435444,0.114952909
21211,"Shelby County, Kentucky",0.108424788,5.016525234,0.213871518,0.100113701,0.031797024,0.15449082
21213,"Simpson County, Kentucky",0.112704459,3.976688868,0.284063745,0.083001328,0.047106326,0.200406918
21215,"Spencer County, Kentucky",0.075426036,5.10385439,0.150086755,0.065066512,0.054169636,0.054080873
21217,"Taylor County, Kentucky",0.100173282,4.32781457,0.296860713,0.134003861,0.037049074,0.101129698
21219,"Todd County, Kentucky",0.153922345,5.669687815,0.234361037,0.131590706,0.032311516,0.182816901
21221,"Trigg County, Kentucky",0.126414766,4.883773585,0.294087315,0.137676177,0.047665475,0.107181838
21223,"Trimble County, Kentucky",0.154502892,3.623046875,0.229758631,0.119462267,0.064581417,0.180028633
21225,"Union County, Kentucky",0.07562434,3.888130969,0.284191829,0.136372607,0.027161927,0.089041096
21227,"Warren County, Kentucky",0.086370007,3.915884163,0.290151299,0.094490437,0.032321602,0.14586579
21229,"Washington County, Kentucky",0.113870911,4.003834356,0.307443366,0.145631068,0.042236996,0.13981149
21231,"Wayne County, Kentucky",0.10247862,4.529318542,0.295808535,0.185006965,0.037375222,0.153457944
21233,"Webster County, Kentucky",0.06394914,4.190664557,0.245071592,0.131770077,0.035785536,0.162285714
21235,"Whitley County, Kentucky",0.089838442,3.72047755,0.236387274,0.114790456,0.059338661,0.181256958
21237,"Wolfe County, Kentucky",0.105435494,2.508752735,0.310055866,0.167597765,0.025459689,0.238351254
21239,"Woodford County, Kentucky",0.115316772,4.228002793,0.239302392,0.107500238,0.026156356,0.078086335
22001,"Acadia Parish, Louisiana",0.123648082,4.781705227,0.280016832,0.121095942,0.035354861,0.099426386
22003,"Allen Parish, Louisiana",0.101644821,2.85814039,0.276453641,0.111052907,0.051062636,0.114102363
22005,"Ascension Parish, Louisiana",0.097316991,6.309020045,0.206320591,0.078279757,0.033869545,0.097018981
22007,"Assumption Parish, Louisiana",0.094533162,3.475120385,0.286448375,0.121056405,0.051946152,0.106158358
22009,"Avoyelles Parish, Louisiana",0.131283225,2.758449752,0.326438356,0.135068493,0.037323567,0.082803586
22011,"Beauregard Parish, Louisiana",0.06756106,4.047096602,0.244792817,0.105026864,0.06479462,0.116892665
22013,"Bienville Parish, Louisiana",0.103088203,3.645614035,0.396651163,0.213209302,0.068111455,0.076182839
22015,"Bossier Parish, Louisiana",0.089935721,3.992529436,0.292491418,0.105712113,0.039093955,0.081788712
22017,"Caddo Parish, Louisiana",0.094286483,2.960559384,0.351606245,0.139613654,0.041837549,0.114199272
22019,"Calcasieu Parish, Louisiana",0.085446857,3.856474873,0.275734194,0.108987287,0.044542931,0.120877209
22021,"Caldwell Parish, Louisiana",0.052898321,2.738325282,0.235444476,0.097983527,0.031891433,0.033848418
22023,"Cameron Parish, Louisiana",0.133126935,9.902684564,0.16066482,0.096491228,0.087671233,0.049202128
22025,"Catahoula Parish, Louisiana",0.105532787,4.738127544,0.243564356,0.142244224,0.072280702,0.088031223
22027,"Claiborne Parish, Louisiana",0.067278287,2.712038304,0.372924901,0.196442688,0.032818533,0.096526196
22029,"Concordia Parish, Louisiana",0.10284143,3.248820755,0.330212631,0.190574421,0.054447582,0.049541685
22031,"De Soto Parish, Louisiana",0.103654999,3.572668113,0.282169028,0.127992184,0.033242636,0.12231247
22033,"East Baton Rouge Parish, Louisiana",0.087399447,3.49452195,0.327397118,0.113451712,0.030654802,0.110908242
22035,"East Carroll Parish, Louisiana",0.073833432,3.816067653,0.301133977,0.1549769,0.08224163,0.068473609
22037,"East Feliciana Parish, Louisiana",0.113133745,3.384305835,0.313473461,0.181914411,0.031686439,0.056248931
22039,"Evangeline Parish, Louisiana",0.066117152,3.515497553,0.325115435,0.136461082,0.025524253,0.107030548
22041,"Franklin Parish, Louisiana",0.116512115,4.823640961,0.279967159,0.14559387,0.040674852,0.092530658
22043,"Grant Parish, Louisiana",0.1020382,3.187167961,0.286203304,0.132013693,0.03316726,0.082970743
22045,"Iberia Parish, Louisiana",0.107722745,4.200915481,0.246865029,0.110039326,0.043437273,0.108641552
22047,"Iberville Parish, Louisiana",0.09842101,3.318016529,0.277395399,0.089295417,0.049683925,0.10597225
22049,"Jackson Parish, Louisiana",0.102413304,3.629445235,0.315143747,0.160593298,0.053586066,0.079176755
22051,"Jefferson Parish, Louisiana",0.119267775,3.418230088,0.329140295,0.131654983,0.037878077,0.147585896
22053,"Jefferson Davis Parish, Louisiana",0.115533612,4.562096195,0.271956857,0.148519089,0.05258812,0.11200512
22055,"Lafayette Parish, Louisiana",0.132447292,4.910672185,0.299179069,0.101060454,0.022453353,0.05849165
22057,"Lafourche Parish, Louisiana",0.100227028,5.000505306,0.269061584,0.109400456,0.036526245,0.13279898
22059,"LaSalle Parish, Louisiana",0.085063212,3.874657534,0.211146838,0.118542337,0.038767396,0.309168443
22061,"Lincoln Parish, Louisiana",0.109122674,4.134896468,0.325943579,0.13118661,0.034556864,0.093068113
22063,"Livingston Parish, Louisiana",0.104243019,3.465929787,0.220956399,0.092987744,0.057275287,0.094511645
22065,"Madison Parish, Louisiana",0.153612424,2.665137615,0.310478655,0.155562743,0.056415549,0.140768588
22067,"Morehouse Parish, Louisiana",0.098708782,3.112846544,0.352121596,0.14819506,0.044431804,0.091210191
22069,"Natchitoches Parish, Louisiana",0.093650457,3.633911368,0.358286456,0.149141786,0.036067365,0.120599572
22071,"Orleans Parish, Louisiana",0.114074788,2.485330772,0.457913907,0.136642491,0.026703846,0.134177421
22073,"Ouachita Parish, Louisiana",0.089903404,3.636456768,0.3170568,0.116788321,0.029499217,0.120804502
22075,"Plaquemines Parish, Louisiana",0.10577105,6.001170275,0.216103769,0.078316202,0.032999284,0.130544576
22077,"Pointe Coupee Parish, Louisiana",0.090123006,4.327133479,0.311471413,0.15506522,0.034696777,0.038493959
22079,"Rapides Parish, Louisiana",0.091838387,3.142406425,0.293445122,0.135423533,0.034914412,0.083808011
22081,"Red River Parish, Louisiana",0.065523156,3.447263017,0.293115201,0.120313565,0.046128157,0.034936138
22083,"Richland Parish, Louisiana",0.109436955,4.097278518,0.257573681,0.115421522,0.036829723,0.125576037
22085,"Sabine Parish, Louisiana",0.077712409,3.601604278,0.329056242,0.162729344,0.035567812,0.208396084
22087,"St Bernard Parish, Louisiana",0.096748528,2.714838184,0.284261378,0.098970252,0.053757248,0.101101623
22089,"St Charles Parish, Louisiana",0.090495512,4.608444063,0.205153031,0.084718412,0.031124749,0.068412614
22091,"St Helena Parish, Louisiana",0.061502831,3.027003484,0.375624376,0.195054945,0.065220599,0.069056232
22093,"St James Parish, Louisiana",0.074653356,5.019423559,0.251133636,0.104294479,0.050062972,0.078505685
22095,"St John The Baptist Parish, Louisiana",0.070038695,3.989192264,0.256696429,0.09946166,0.05387726,0.072388355
22097,"St Landry Parish, Louisiana",0.101474753,4.406526282,0.294483294,0.126813002,0.046775161,0.113163499
